0x14ffd18de1,bayonetta_airshooter
0x112dd6c174,peach_bottomshoot
0x09707becc0,peach_bow
0x0eda100622,peach_bowarrow
0x119643a702,peach_bowlingball
0x09e0c4f151,peach_box
0x0c78bd63de,peach_breath
0x0b42bf0c9e,peach_broom
0x0bf160ed06,peach_bruce
0x0bc51383ea,peach_brush
0x0ca5b91a9b,peach_bucket
0x0eb95f070f,peach_building
0x0cf8951c48,peach_bullet
0x0d85f9148a,peach_bunshin
0x0b498af199,peach_burst
0x09c73bd202,peach_bus
0x121fd22160,peach_butterflynet
0x08fbd08669,peach_c4
0x0ee1717510,peach_c4switch
0x098b5103b9,peach_can
0x10c061a4be,peach_cannonball
0x09715e3eda,peach_cap
0x0bfd89e3f1,peach_cappy
0x12387b6a6b,peach_capsuleblock
0x0dcb5a1bce,peach_chakram
0x1276332ba0,peach_championbelt
0x0d0f0d4296,peach_changer
0x126155118c,peach_chaosemerald
0x10512a856f,peach_chargeshot
0x0d0cd0ca04,peach_chariot
0x1244e68e3a,peach_chariotsight
0x0b5485a2f6,peach_chrom
0x0ac6adf3a2,peach_clay
0x10bfda0a5c,peach_clayrocket
0x0b06e847fd,peach_cloud
0x0c2a64930a,peach_coffin
0x0cae0f9442,peach_condor
0x1650de9d37,peach_copy_inkling_gun
0x17e90cdf12,peach_copy_inkling_tank
0x0b3097e21d,peach_crack
0x0d563042d2,peach_cracker
0x0be35ca1f6,peach_crash
0x0fd4b5a6a1,peach_crashbomb
0x0b63a74510,peach_cross
0x0b64cdeccd,peach_crown
0x0ddfa0d524,peach_crystal
0x0ba647fc0e,peach_cshot
0x0c029cc722,peach_cypher
0x0e805be662,peach_daimonji
0x0f2f92f2ae,peach_deathball
0x0a1fa1ff5b,peach_dein
0x0cc1bb0751,peach_dein_s
0x0c104fac39,peach_demonp
0x0d9e0e8791,peach_dengeki
0x115e414272,peach_dengekidama
0x0b2ef75420,peach_diver
0x0ecba199f8,peach_dkbarrel
0x0e8aa371c1,peach_doclouis
0x0b6f0fa294,peach_dokan
0x0c58dc43d6,peach_dolfin
0x109ae0d178,peach_doseitable
0x0b52d1724f,peach_doyle
0x10a8189cd8,peach_dragonhand
0x0f47ae172c,peach_drcapsule
0x0e7eed6548,peach_drmantle
0x0c175526aa,peach_dunban
0x0cf7f002d9,peach_elwind
0x0b1f95cc59,peach_entry
0x11322d02d2,peach_entryobject
0x0967971249,peach_esa
0x14c18cd7e9,peach_escapeairdummy
0x0cf7ba2365,peach_esword
0x0f60ce5a26,peach_explosion
0x148942d030,peach_explosiveflame
0x1cbbc022e3,peach_explosiveflame_reserve
0x133dd09bbe,peach_exprosiveshot
0x0b14a896fc,peach_fairy
0x113891a456,peach_falconpunch
0x0bd95d6871,peach_fence
0x0fc3b86c61,peach_finalbeam
0x0fd2916c33,peach_finalbird
0x0e4e990214,peach_finalcan
0x1100365255,peach_finalcutter
0x15b1f01c80,peach_finalcuttershot
0x0eac8981bb,peach_finaldog
0x0f21a0577a,peach_finalduck
0x10a3853c7a,peach_finalenemy
0x10f017f920,peach_finalgrass
0x11c799a60c,peach_finalgunman
0x0bc6fd5af7,peach_fiora
0x0a8256dca6,peach_fire
0x0b25e2ee0c,peach_fire2
0x0e77f6da08,peach_fireball
0x11f01b14af,peach_firehydrant
0x16d2f07179,peach_firehydrantwater
0x105385766c,peach_firepillar
0x0e508afad3,peach_firework
0x115704079c,peach_fishingline
0x10c3ef09d5,peach_fishingrod
0x1138374456,peach_flamepillar
0x0cec904815,peach_flare1
0x0c759919af,peach_flare2
0x10f5601494,peach_flaredummy
0x138d691dfe,peach_flaregrenades
0x0b9b7a0e2a,peach_flash
0x0ce551ede7,peach_flower
0x0f45ac590c,peach_flowerpot
0x0a0eb0fc9e,peach_food
0x0bc7b01705,peach_forge
0x0ba65f5697,peach_forte
0x0f857d8971,peach_fourwings
0x12cb4496c2,peach_fullthrottle
0x0f7704e189,peach_furniture
0x0bf0873ecf,peach_fusin
0x114269a3fb,peach_fusionsword
0x0c6b3403c4,peach_ganond
0x0ca29856de,peach_garlic
0x0a62a34dfd,peach_gate
0x0b49527c29,peach_gbeam
0x0f032a9d57,peach_gekkougas
0x0e312baeea,peach_gigafire
0x11b5a103e4,peach_gimmickjump
0x0d8701d172,peach_godwing
0x0e9c06b7a1,peach_gomorrah
0x0f2216d26f,peach_gongfinal
0x0b31288468,peach_gordo
0x0b9cb9ceda,peach_grass
0x0d32ca298c,peach_grenade
0x154ebf0ffb,peach_grenadelauncher
0x1080654892,peach_groundbomb
0x09a2f67c30,peach_gun
0x0c9a9d1339,peach_gunman
0x1201888f1d,peach_gunmanbullet
0x12f349dfd9,peach_gunnercharge
0x0d2dce064e,peach_gunship
0x0ac619f1ad,peach_gyro
0x10be4de187,peach_gyroholder
0x0d47420a9a,peach_hadoken
0x0a467fb470,peach_hair
0x0c9c73a60b,peach_hammer
0x11b21f1e13,peach_hardknuckle
0x097a661522,peach_hat
0x0c382cc29b,peach_helmet
0x0e5c11f16c,peach_himohebi
0x0f5e8d828f,peach_himohebi2
0x0ab245e8f8,peach_hole
0x11b6403980,peach_hominglaser
0x12395a2eda,peach_homingtarget
0x0edee192c4,peach_hookshot
0x1206d46a3e,peach_hookshothand
0x0af1d60eaf,peach_horn
0x0b562e7e31,peach_horse
0x0b536168b4,peach_house
0x0e54b94baf,peach_hugebeam
0x11fa5f9206,peach_hugecapsule
0x0f216f9422,peach_hugeflame
0x0e54513949,peach_hulahoop
0x0923223d65,peach_ice
0x0d15364070,peach_iceberg
0x1209bbe321,peach_iceberg_wind
0x1031e09498,peach_iceberghit
0x0d8e99ce1b,peach_iceshot
0x0e864740c7,peach_illusion
0x0f4091232b,peach_inkbullet
0x0e039720c4,peach_ironball
0x0fd10655dc,peach_jethammer
0x0e0691a819,peach_kaminari
0x0a149f7531,peach_kart
0x0cd8f5bf77,peach_kassar
0x0d1b88b9c0,peach_kinopio
0x12bf4aa749,peach_kinopiospore
0x0b8ef4c901,peach_knife
0x0c1291b383,peach_koopag
0x0e9e9149c6,peach_kumatora
0x1127ee1708,peach_kurofukuhat
0x0bddf8f5e5,peach_laser
0x0cca68500f,peach_laser2
0x10a2e97bee,peach_leafcutter
0x10a3ce625b,peach_leafshield
0x0d4459bf9b,peach_leftarm
0x0f90109daa,peach_lightning
0x137c6006da,peach_lightshuriken
0x101d0a25e6,peach_littlemacg
0x1421a25dce,peach_lock_on_cursor
0x12d0410daf,peach_lockoncursor
0x17d8e877dd,peach_lockoncursorready
0x0e796222f6,peach_lucariom
0x0fff6355b5,peach_magichand
0x0f4583dd8f,peach_mainlaser
0x0c9fed3e27,peach_mantle
0x0b2ee995b7,peach_mario
0x0aa5e71659,peach_mask
0x0fd37977b6,peach_maskfinal
0x0bc642828f,peach_mball
0x147c38249c,peach_megaphonelaser
0x0ae2bcbdee,peach_melt
0x0ce0d3305f,peach_meteor
0x0d5869b9c3,peach_mewtwom
0x108f1e4c59,peach_miimissile
0x12f3d9140b,peach_miipartshead
0x0a66ae497f,peach_milk
0x0d74b2b24a,peach_missile
0x0ab0c0be51,peach_mona
0x0e9a7af886,peach_moneybag
0x11648d9156,peach_monsterball
0x0a39649281,peach_moon
0x1016a5ee24,peach_narrowbeam
0x0a399c3cba,peach_navy
0x0c27dece38,peach_needle
0x10c661dcbe,peach_needlehave
0x1549a10aa0,peach_newdededehammer
0x0c8f5f9b19,peach_nikita
0x13a606b99d,peach_nikitamissile
0x1354a16cb4,peach_normal_weapon
0x0eb18b193e,peach_obakyumu
0x0d967a3084,peach_octopus
0x0c36d7473f,peach_office
0x09a49c11f9,peach_oil
0x0975e4f78e,peach_pad
0x0b96198226,peach_panel
0x0fa75c0076,peach_parachute
0x0f16ff46b7,peach_paralyzer
0x16c0e58066,peach_paralyzer_bullet
0x0e9e9fcebc,peach_parasail
0x0d6901f42b,peach_partner
0x0b29190943,peach_paula
0x0dded9b383,peach_peanuts
0x112b36cad3,peach_pfushigisou
0x0d30bc3c93,peach_phantom
0x0a4345daf2,peach_pick
0x1498792d3c,peach_picopicohammer
0x0b707e5a0a,peach_piece
0x0924342c3c,peach_pig
0x0cde5921a3,peach_pikmin
0x0f1de87e49,peach_piratehat
0x0c6f1e10d0,peach_pkfire
0x0d22f192ef,peach_pkflash
0x0eefa06584,peach_pkfreeze
0x1195b19625,peach_pkstarstorm
0x0f75662a22,peach_pkthunder
0x0b452a8672,peach_plate
0x0f56f51005,peach_plizardon
0x0d57cab791,peach_plunger
0x0d6a2ea295,peach_pointer
0x12262df81f,peach_poisonbreath
0x0c36d61c7a,peach_pompon
0x097cb50388,peach_poo
0x09f6d0ca64,peach_pot
0x0f144318bd,peach_powerstar
0x1195b8319c,peach_psychobreak
0x0ec93bff7c,peach_ptrainer
0x0a429f6484,peach_pump
0x0f3f11b096,peach_pumpwater
0x0ca4c6fb3c,peach_punch1
0x0c3dcfaa86,peach_punch2
0x0c4ac89a10,peach_punch3
0x0ff0939fef,peach_pushfinal
0x10ea037543,peach_pushobject
0x0f475e97dd,peach_pzenigame
0x0c6acab7b3,peach_qigong
0x0a83d43ee8,peach_rail
0x1668914e73,peach_rapidshot_bullet
0x158204ab9b,peach_reflectionboard
0x11d5857871,peach_remainclown
0x0cb8f7bb06,peach_rescue
0x0d47ca201f,peach_reserve
0x0d12f5702b,peach_reticle
0x148010ad93,peach_reticle_cursor
0x0ef2b8b54a,peach_rightarm
0x0acf9bf95d,peach_riki
0x0a5554201f,peach_ring
0x107bd9cd8a,peach_rockbuster
0x1124091841,peach_rockmandash
0x10dcc7e1c3,peach_rockmanexe
0x0eebe21915,peach_rockmanx
0x0c387034c5,peach_roller
0x0fe512011c,peach_rollerink
0x0a6b96025e,peach_rope
0x0b966d54fc,peach_rope2
0x1800097c7c,peach_rosettaticomissile
0x0ede737f48,peach_roysword
0x0afc0a525d,peach_rpg7
0x0cf861e1df,peach_rubber
0x0ed3e0ba5d,peach_rushcoil
0x0fb128f3ea,peach_ryusensya
0x0a5fe324a4,peach_sack
0x0c15c17260,peach_samusp
0x0d1245ebb6,peach_scarier
0x0cf676f79a,peach_search
0x0a9e0f366f,peach_seed
0x105bcc2b1c,peach_shadowball
0x11f2caeece,peach_shadowmario
0x13cc409b4f,peach_shinkuhadoken
0x10d3b4f056,peach_shinryuken
0x19b6cbf4ae,peach_shootingstarrockman
0x0cb8078f5b,peach_shovel
0x0c9726853b,peach_shrine
0x0ecf454d6b,peach_shuriken
0x10162f6a45,peach_silhouette
0x1190a6588b,peach_silhouettel
0x0c83fd113f,peach_simple
0x0edac3e2ce,peach_simple2l
0x0e20ccdfad,peach_simple2r
0x0b3b879385,peach_sleep
0x0f34bbfe96,peach_slingshot
0x0de55dea50,peach_slosher
0x0ba9a79e04,peach_spark
0x0bab2adf8a,peach_spear
0x0f0d3cd095,peach_spearhand
0x150abafcb3,peach_specialn_bullet
0x14a5836992,peach_specialupdummy
0x0fea97d8c1,peach_spikeball
0x0cae99611c,peach_spiral
0x0e857a7030,peach_spitball
0x0cf8be38cd,peach_splash
0x10e77002fc,peach_splashbomb
0x125dfb69ec,peach_spreadbullet
0x16e3124512,peach_sprinkling_water
0x0c00bdcea2,peach_sprout
0x0b33bd24c6,peach_squid
0x0b5a7d8d4c,peach_stake
0x0a13538f7d,peach_star
0x1173de22fb,peach_starmissile
0x0fffa7584b,peach_starpiece
0x11b95e11f7,peach_stealthbomb
0x1384bb9d34,peach_stealthbomb_s
0x11dedfc0ba,peach_stethoscope
0x0b2d945403,peach_stone
0x0decb0a0c8,peach_strings
0x0b6df5a917,peach_stuff
0x0b7ad5c58d,peach_stump
0x0f0a96e91e,peach_sunbullet
0x121fb17d72,peach_supermissile
0x104e13758a,peach_supersonic
0x14e73bd6ea,peach_sweatlittlemac
0x0bd5a2e673,peach_swing
0x0bae519626,peach_sword
0x0cc8766a66,peach_sword2
0x0f5f9b7806,peach_swordbeam
0x104334a3c3,peach_swordflare
0x0bc29dde6f,peach_table
0x0a87e59be0,peach_takt
0x0cb04d93d4,peach_tamago
0x0c8ed0c67e,peach_tatami
0x10952a9d0b,peach_throwsweat
0x0d3a526fcd,peach_thunder
0x0acb4a89bc,peach_tico
0x0b016fdcb3,peach_timmy
0x0b2404836f,peach_tommy
0x0de5162c9d,peach_tomnook
0x0de9a11c16,peach_tornado
0x11a5830d98,peach_tornadoshot
0x0b90b1cb2a,peach_towel
0x11b9cbbbd5,peach_trafficsign
0x1012502df9,peach_trampoline
0x14f5be9b85,peach_transportation
0x0a6db68bb5,peach_tree
0x124757df44,peach_trenchmortar
0x1806703cd9,peach_trenchmortarbullet
0x0e104ecd7d,peach_triforce
0x0d818781a8,peach_trolley
0x1043226616,peach_ultrasword
0x136c67fe0d,peach_ultraswordhat
0x0e4b25568d,peach_umbrella
0x0a3438d664,peach_vine
0x0ce1c74da9,peach_vortex
0x0fa9f9f0a3,peach_waddledee
0x0f5d45b63d,peach_wariobike
0x0e91287603,peach_warioman
0x0ee1e1af67,peach_warpstar
0x0bcf8745f3,peach_water
0x11ceb0cac5,peach_waterdragon
0x1119815d6d,peach_waterstream
0x0a008c78e0,peach_wave
0x0b331d1a34,peach_weeds
0x0aafdaa91a,peach_whip
0x0be7189dde,peach_whip2
0x0ef3d10077,peach_whiphand
0x0e64c87bcd,peach_whipwire
0x0fa20df8ef,peach_whitebear
0x1490ce7ba8,peach_wickedweavearm
0x147d408573,peach_wickedweaveleg
0x0ed7c8ec3c,peach_widebeam
0x0b328aa721,peach_wiibo
0x0ae08224ec,peach_win1
0x0a798b7556,peach_win2
0x0a0e8c45c0,peach_win3
0x0cc962d5e0,peach_window
0x0e3e814305,peach_windummy
0x0a628ad02d,peach_wing
0x0eeb907635,peach_winsword
0x0e02cb74d1,peach_wirerope
0x0c712b7cef,peach_wolfen
0x0f5db16e54,peach_yoshibg01
0x0e90ffdb00,peach_yoshimob
0x0a8d80d708,peach_yoyo
0x0e420b9a10,peach_yoyohead
0x16873d9e9a,pfushigisou_airshooter
0x1169693491,pfushigisou_ally1
0x11f060652b,pfushigisou_ally2
0x11876755bd,pfushigisou_ally3
0x111903c01e,pfushigisou_ally4
0x116e04f088,pfushigisou_ally5
0x11f70da132,pfushigisou_ally6
0x14912187fb,pfushigisou_allyarm1
0x140828d641,pfushigisou_allyarm2
0x147f2fe6d7,pfushigisou_allyarm3
0x14964c43e2,pfushigisou_allyarm5
0x140f451258,pfushigisou_allyarm6
0x1a197f36cb,pfushigisou_allyarmbullet1
0x1a80766771,pfushigisou_allyarmbullet2
0x1af77157e7,pfushigisou_allyarmbullet3
0x16042b2851,pfushigisou_ancientbow
0x1be8b6e391,pfushigisou_ancientbowarrow
0x12d5231b5f,pfushigisou_arrow1
0x124c2a4ae5,pfushigisou_arrow2
0x198ef8ff7d,pfushigisou_artisticpoint
0x12ff78ca06,pfushigisou_arwing
0x16d8b0d882,pfushigisou_arwingshot
0x1d18399e1d,pfushigisou_attackairf_bullet
0x140a3f4f81,pfushigisou_auraball
0x19928fe4b0,pfushigisou_autoaimbullet
0x179da18b4c,pfushigisou_autoreticle
0x0f74894e31,pfushigisou_axe
0x164c3683d6,pfushigisou_background
0x1476f72f58,pfushigisou_backpack
0x18c233c0c7,pfushigisou_balanceboard
0x13cccba21b,pfushigisou_balloon
0x15cee46646,pfushigisou_barreljet
0x16847fcfc8,pfushigisou_barreljets
0x0f877f7982,pfushigisou_bat
0x1129da9de6,pfushigisou_baton
0x12c2cfab58,pfushigisou_batten
0x10d28c21d5,pfushigisou_beam
0x11a740cf0d,pfushigisou_beast
0x1299fa5fa3,pfushigisou_beetle
0x13aca39fe4,pfushigisou_bigbird
0x1735acd72a,pfushigisou_bigbirdbase
0x15548df3fc,pfushigisou_bigpacman
0x14983af348,pfushigisou_bindball
0x10c3a52187,pfushigisou_bird
0x1546b6549c,pfushigisou_blackhole
0x137e22cae9,pfushigisou_blaster
0x1a558aa22b,pfushigisou_blaster_bullet
0x184d05de8d,pfushigisou_blasterchest
0x1780b3f1a3,pfushigisou_blasterhead
0x179f42027b,pfushigisou_blasterwing
0x176e1951c0,pfushigisou_blazepillar
0x1447e00d29,pfushigisou_blizzard
0x10fd28453d,pfushigisou_blue
0x16485eb1f4,pfushigisou_bluefalcon
0x177943ecea,pfushigisou_blunderbuss
0x10e311f69e,pfushigisou_bomb
0x12688d12e0,pfushigisou_bonnie
0x10a8fb2cb8,pfushigisou_book
0x15f43e6e6c,pfushigisou_boomerang
0x16806077f1,pfushigisou_bosspackun
0x17bd5f9f52,pfushigisou_bottomshoot
0x0f80f505b6,pfushigisou_bow
0x14f8e2cac8,pfushigisou_bowarrow
0x1706caf924,pfushigisou_bowlingball
0x0f104a1827,pfushigisou_box
0x12ad7d914e,pfushigisou_breath
0x11e20c78bc,pfushigisou_broom
0x1151d39924,pfushigisou_bruce
0x1165a0f7c8,pfushigisou_brush
0x127079e80b,pfushigisou_bucket
0x149badcbe5,pfushigisou_building
0x122d55eed8,pfushigisou_bullet
0x137523473c,pfushigisou_bunshin
0x11e93985bb,pfushigisou_burst
0x0f37b53b74,pfushigisou_bus
0x18cd4f2dc3,pfushigisou_butterflynet
0x0e7aaab4f9,pfushigisou_c4
0x14c383b9fa,pfushigisou_c4switch
0x0f7bdfeacf,pfushigisou_can
0x16f62213b1,pfushigisou_cannonball
0x0f81d0d7ac,pfushigisou_cap
0x115d3a97d3,pfushigisou_cappy
0x18eae666c8,pfushigisou_capsuleblock
0x133b804878,pfushigisou_chakram
0x18a4ae2703,pfushigisou_championbelt
0x13ffd71120,pfushigisou_changer
0x18b3c81d2f,pfushigisou_chaosemerald
0x1667693260,pfushigisou_chargeshot
0x13fc0a99b2,pfushigisou_chariot
0x18967b8299,pfushigisou_chariotsight
0x11f436d6d4,pfushigisou_chrom
0x107f3ba942,pfushigisou_clay
0x168999bd53,pfushigisou_clayrocket
0x11a65b33df,pfushigisou_cloud
0x12ffa4619a,pfushigisou_coffin
0x127bcf66d2,pfushigisou_condor
0x1caa289517,pfushigisou_copy_inkling_gun
0x1dd29809d2,pfushigisou_copy_inkling_tank
0x119024963f,pfushigisou_crack
0x13a6ea1164,pfushigisou_cracker
0x1143efd5d4,pfushigisou_crash
0x1594485f0b,pfushigisou_crashbomb
0x11c3143132,pfushigisou_cross
0x11c47e98ef,pfushigisou_crown
0x132f7a8692,pfushigisou_crystal
0x1106f4882c,pfushigisou_cshot
0x12d75c35b2,pfushigisou_cypher
0x14a2a92a88,pfushigisou_daimonji
0x156f6f0b04,pfushigisou_deathball
0x10a637a5bb,pfushigisou_dein
0x12147bf5c1,pfushigisou_dein_s
0x12c58f5ea9,pfushigisou_demonp
0x136ed4d427,pfushigisou_dengeki
0x17cec81c54,pfushigisou_dengekidama
0x118e442002,pfushigisou_diver
0x14e9535512,pfushigisou_dkbarrel
0x14a851bd2b,pfushigisou_doclouis
0x11cfbcd6b6,pfushigisou_dokan
0x128d1cb146,pfushigisou_dolfin
0x16aca36677,pfushigisou_doseitable
0x11f262066d,pfushigisou_doyle
0x169e5b2bd7,pfushigisou_dragonhand
0x150753ee86,pfushigisou_drcapsule
0x145c1fa9a2,pfushigisou_drmantle
0x12c295d43a,pfushigisou_dunban
0x122230f049,pfushigisou_elwind
0x11bf26b87b,pfushigisou_entry
0x17a2a45cf4,pfushigisou_entryobject
0x0f9719fb3f,pfushigisou_esa
0x1a4d10a675,pfushigisou_escapeairdummy
0x12227ad1f5,pfushigisou_esword
0x152033a38c,pfushigisou_explosion
0x1a05dea1ac,pfushigisou_explosiveflame
0x229742d369,pfushigisou_explosiveflame_reserve
0x1972ddf4e0,pfushigisou_exprosiveshot
0x11b41be2de,pfushigisou_fairy
0x17a818fa70,pfushigisou_falconpunch
0x1179ee1c53,pfushigisou_fence
0x15834595cb,pfushigisou_finalbeam
0x15926c9599,pfushigisou_finalbird
0x146c6bcefe,pfushigisou_finalcan
0x1790bf0c73,pfushigisou_finalcutter
0x1b48c55f9e,pfushigisou_finalcuttershot
0x148e7b4d51,pfushigisou_finaldog
0x15615daed0,pfushigisou_finalduck
0x1695c68b75,pfushigisou_finalenemy
0x16c6544e2f,pfushigisou_finalgrass
0x175710f82a,pfushigisou_finalgunman
0x11664e2ed5,pfushigisou_fiora
0x103bc08646,pfushigisou_fire
0x1185519a2e,pfushigisou_fire2
0x14550416e2,pfushigisou_fireball
0x1760924a89,pfushigisou_firehydrant
0x1c28067959,pfushigisou_firehydrantwater
0x1665c6c163,pfushigisou_firepillar
0x1472783639,pfushigisou_firework
0x17c78d59ba,pfushigisou_fishingline
0x16f5acbeda,pfushigisou_fishingrod
0x17a8be1a70,pfushigisou_flamepillar
0x123950ba85,pfushigisou_flare1
0x12a059eb3f,pfushigisou_flare2
0x16c323a39b,pfushigisou_flaredummy
0x19c26472a0,pfushigisou_flaregrenades
0x113bc97a08,pfushigisou_flash
0x1230911f77,pfushigisou_flower
0x150551a0a6,pfushigisou_flowerpot
0x10b726a67e,pfushigisou_food
0x1167036327,pfushigisou_forge
0x1106ec22b5,pfushigisou_forte
0x15c58070db,pfushigisou_fourwings
0x1819d99a61,pfushigisou_fullthrottle
0x1537f91823,pfushigisou_furniture
0x1150344aed,pfushigisou_fusin
0x17d2e0fddd,pfushigisou_fusionsword
0x12bef4f154,pfushigisou_ganond
0x127758a44e,pfushigisou_garlic
0x10db35171d,pfushigisou_gate
0x11e9e1080b,pfushigisou_gbeam
0x1543d764fd,pfushigisou_gekkougas
0x1413d96200,pfushigisou_gigafire
0x1725285dc2,pfushigisou_gimmickjump
0x1377db82c4,pfushigisou_godwing
0x14bef47b4b,pfushigisou_gomorrah
0x1562eb2bc5,pfushigisou_gongfinal
0x11919bf04a,pfushigisou_gordo
0x113c0abaf8,pfushigisou_grass
0x13c2107a3a,pfushigisou_grenade
0x1bb78a4ce5,pfushigisou_grenadelauncher
0x16b626ff9d,pfushigisou_groundbomb
0x0f52789546,pfushigisou_gun
0x124f5de1a9,pfushigisou_gunman
0x18d31583be,pfushigisou_gunmanbullet
0x1821d4d37a,pfushigisou_gunnercharge
0x13dd1455f8,pfushigisou_gunship
0x107f8fab4d,pfushigisou_gyro
0x16880e5688,pfushigisou_gyroholder
0x13b798592c,pfushigisou_hadoken
0x10ffe9ee90,pfushigisou_hair
0x1249b3549b,pfushigisou_hammer
0x1722964035,pfushigisou_hardknuckle
0x0f8ae8fc54,pfushigisou_hat
0x12edec300b,pfushigisou_helmet
0x147ee33d86,pfushigisou_himohebi
0x151e707b25,pfushigisou_himohebi2
0x100bd3b218,pfushigisou_hole
0x1726c967a6,pfushigisou_hominglaser
0x18ebc72279,pfushigisou_homingtarget
0x14fc135e2e,pfushigisou_hookshot
0x18d449669d,pfushigisou_hookshothand
0x104840544f,pfushigisou_horn
0x11f69d0a13,pfushigisou_horse
0x11f3d21c96,pfushigisou_house
0x14764b8745,pfushigisou_hugebeam
0x176ad6cc20,pfushigisou_hugecapsule
0x1561926d88,pfushigisou_hugeflame
0x1476a3f5a3,pfushigisou_hulahoop
0x0fd3acd413,pfushigisou_ice
0x13e5ec13c6,pfushigisou_iceberg
0x18db26ef82,pfushigisou_iceberg_wind
0x1607a32397,pfushigisou_iceberghit
0x137e439dad,pfushigisou_iceshot
0x14a4b58c2d,pfushigisou_illusion
0x15006cda81,pfushigisou_inkbullet
0x142165ec2e,pfushigisou_ironball
0x1591fbac76,pfushigisou_jethammer
0x14246364f3,pfushigisou_kaminari
0x10ad092fd1,pfushigisou_kart
0x120d354de7,pfushigisou_kassar
0x13eb52ea76,pfushigisou_kinopio
0x186dd7abea,pfushigisou_kinopiospore
0x112e47bd23,pfushigisou_knife
0x12c7514113,pfushigisou_koopag
0x14bc63852c,pfushigisou_kumatora
0x17b767492e,pfushigisou_kurofukuhat
0x117d4b81c7,pfushigisou_laser
0x121fa8a29f,pfushigisou_laser2
0x1694aacce1,pfushigisou_leafcutter
0x16958dd554,pfushigisou_leafshield
0x13b483ec2d,pfushigisou_leftarm
0x15d0ed6400,pfushigisou_lightning
0x19336d6984,pfushigisou_lightshuriken
0x162b4992e9,pfushigisou_littlemacg
0x1aad3e2c52,pfushigisou_lock_on_cursor
0x1802dc010c,pfushigisou_lockoncursor
0x1de37ca11d,pfushigisou_lockoncursorready
0x145b90ee1c,pfushigisou_lucariom
0x15bf9eac1f,pfushigisou_magichand
0x15057e2425,pfushigisou_mainlaser
0x124a2dccb7,pfushigisou_mantle
0x118e5ae195,pfushigisou_mario
0x101c714cb9,pfushigisou_mask
0x1593848e1c,pfushigisou_maskfinal
0x1166f1f6ad,pfushigisou_mball
0x1af0a45500,pfushigisou_megaphonelaser
0x105b2ae70e,pfushigisou_melt
0x123513c2cf,pfushigisou_meteor
0x13a8b3ea75,pfushigisou_mewtwom
0x16b95dfb56,pfushigisou_miimissile
0x18214418a8,pfushigisou_miipartshead
0x10df38139f,pfushigisou_milk
0x138468e1fc,pfushigisou_missile
0x100956e4b1,pfushigisou_mona
0x14b888346c,pfushigisou_moneybag
0x17f404cf70,pfushigisou_monsterball
0x1080f2c861,pfushigisou_moon
0x1620e6592b,pfushigisou_narrowbeam
0x10800a665a,pfushigisou_navy
0x12f21e3ca8,pfushigisou_needle
0x16f0226bb1,pfushigisou_needlehave
0x1bb09449be,pfushigisou_newdededehammer
0x125a9f6989,pfushigisou_nikita
0x19e90bd6c3,pfushigisou_nikitamissile
0x191bac03ea,pfushigisou_normal_weapon
0x149379d5d4,pfushigisou_obakyumu
0x1366a06332,pfushigisou_octopus
0x12e317b5af,pfushigisou_office
0x0f5412f88f,pfushigisou_oil
0x0f856a1ef8,pfushigisou_pad
0x1136aaf604,pfushigisou_panel
0x15e7a1f9dc,pfushigisou_parachute
0x155602bf1d,pfushigisou_paralyzer
0x1c3a138846,pfushigisou_paralyzer_bullet
0x14bc6d0256,pfushigisou_parasail
0x1399dba79d,pfushigisou_partner
0x1189aa7d61,pfushigisou_paula
0x132e03e035,pfushigisou_peanuts
0x17bbbf94f5,pfushigisou_pfushigisou
0x13c0666f25,pfushigisou_phantom
0x10fad38012,pfushigisou_pick
0x1a14e55ca0,pfushigisou_picopicohammer
0x11d0cd2e28,pfushigisou_piece
0x0fd4bac54a,pfushigisou_pig
0x120b99d333,pfushigisou_pikmin
0x155d1587e3,pfushigisou_piratehat
0x12badee240,pfushigisou_pkfire
0x13d22bc159,pfushigisou_pkflash
0x14cd52a96e,pfushigisou_pkfreeze
0x170538c803,pfushigisou_pkstarstorm
0x15359bd388,pfushigisou_pkthunder
0x11e599f250,pfushigisou_plate
0x151608e9af,pfushigisou_plizardon
0x13a710e427,pfushigisou_plunger
0x139af4f123,pfushigisou_pointer
0x18f4b0f4bc,pfushigisou_poisonbreath
0x12e316eeea,pfushigisou_pompon
0x0f8c3beafe,pfushigisou_poo
0x0f065e2312,pfushigisou_pot
0x1554bee117,pfushigisou_powerstar
0x1705316fba,pfushigisou_psychobreak
0x14ebc93396,pfushigisou_ptrainer
0x10fb093e64,pfushigisou_pump
0x157fec493c,pfushigisou_pumpwater
0x12710609ac,pfushigisou_punch1
0x12e80f5816,pfushigisou_punch2
0x129f086880,pfushigisou_punch3
0x15b06e6645,pfushigisou_pushfinal
0x16dc40c24c,pfushigisou_pushobject
0x1507a36e77,pfushigisou_pzenigame
0x12bf0a4523,pfushigisou_qigong
0x103a426408,pfushigisou_rail
0x1c92674653,pfushigisou_rapidshot_bullet
0x1b7b31e885,pfushigisou_reflectionboard
0x17450c2657,pfushigisou_remainclown
0x126d374996,pfushigisou_rescue
0x13b71073a9,pfushigisou_reserve
0x13e22f239d,pfushigisou_reticle
0x1a0c8cdc0f,pfushigisou_reticle_cursor
0x14d04a79a0,pfushigisou_rightarm
0x10760da3bd,pfushigisou_riki
